image_id,relative_path,participant_id,session_id,split,face_count,width,height,consent_confirmed
Henry Cavill_105,processed\train\Henry Cavill\Henry Cavill_105.jpg,Henry Cavill,session_01,train,1,800,533,True
Henry Cavill_11,processed\train\Henry Cavill\Henry Cavill_11.jpg,Henry Cavill,session_01,train,1,650,975,True
Henry Cavill_13,processed\train\Henry Cavill\Henry Cavill_13.jpg,Henry Cavill,session_01,train,1,1000,750,True
Henry Cavill_14,processed\validation\Henry Cavill\Henry Cavill_14.jpg,Henry Cavill,session_01,validation,1,930,1110,True
Henry Cavill_15,processed\train\Henry Cavill\Henry Cavill_15.jpg,Henry Cavill,session_01,train,1,367,501,True
Henry Cavill_17,processed\test\Henry Cavill\Henry Cavill_17.jpg,Henry Cavill,session_01,test,1,1200,900,True
Henry Cavill_21,processed\train\Henry Cavill\Henry Cavill_21.jpg,Henry Cavill,session_01,train,1,683,1024,True
Henry Cavill_24,processed\test\Henry Cavill\Henry Cavill_24.jpg,Henry Cavill,session_01,test,1,920,584,True
Henry Cavill_25,processed\train\Henry Cavill\Henry Cavill_25.jpg,Henry Cavill,session_01,train,1,1000,563,True
Henry Cavill_27,processed\train\Henry Cavill\Henry Cavill_27.jpg,Henry Cavill,session_01,train,1,4006,2934,True
Henry Cavill_28,processed\train\Henry Cavill\Henry Cavill_28.jpg,Henry Cavill,session_01,train,1,474,712,True
Henry Cavill_29,processed\train\Henry Cavill\Henry Cavill_29.jpg,Henry Cavill,session_01,train,1,1080,1620,True
Henry Cavill_3,processed\test\Henry Cavill\Henry Cavill_3.jpg,Henry Cavill,session_01,test,1,990,558,True
Henry Cavill_30,processed\validation\Henry Cavill\Henry Cavill_30.jpg,Henry Cavill,session_01,validation,1,1655,1241,True
Henry Cavill_31,processed\train\Henry Cavill\Henry Cavill_31.jpg,Henry Cavill,session_01,train,1,1000,665,True
Henry Cavill_32,processed\validation\Henry Cavill\Henry Cavill_32.jpg,Henry Cavill,session_01,validation,1,3696,2456,True
Henry Cavill_33,processed\train\Henry Cavill\Henry Cavill_33.jpg,Henry Cavill,session_01,train,1,700,433,True
Henry Cavill_34,processed\train\Henry Cavill\Henry Cavill_34.jpg,Henry Cavill,session_01,train,1,615,623,True
Henry Cavill_35,processed\test\Henry Cavill\Henry Cavill_35.jpg,Henry Cavill,session_01,test,1,1000,1500,True
Henry Cavill_36,processed\train\Henry Cavill\Henry Cavill_36.jpg,Henry Cavill,session_01,train,1,1024,724,True
Henry Cavill_38,processed\train\Henry Cavill\Henry Cavill_38.jpg,Henry Cavill,session_01,train,1,1024,947,True
Henry Cavill_39,processed\train\Henry Cavill\Henry Cavill_39.jpg,Henry Cavill,session_01,train,1,1024,683,True
Henry Cavill_4,processed\validation\Henry Cavill\Henry Cavill_4.jpg,Henry Cavill,session_01,validation,1,1200,800,True
Henry Cavill_40,processed\train\Henry Cavill\Henry Cavill_40.jpg,Henry Cavill,session_01,train,1,1920,1080,True
Henry Cavill_41,processed\test\Henry Cavill\Henry Cavill_41.jpg,Henry Cavill,session_01,test,1,474,296,True
Henry Cavill_42,processed\train\Henry Cavill\Henry Cavill_42.jpg,Henry Cavill,session_01,train,1,735,490,True
Henry Cavill_43,processed\train\Henry Cavill\Henry Cavill_43.jpg,Henry Cavill,session_01,train,1,1200,1811,True
Henry Cavill_44,processed\validation\Henry Cavill\Henry Cavill_44.jpg,Henry Cavill,session_01,validation,1,1024,716,True
Henry Cavill_45,processed\train\Henry Cavill\Henry Cavill_45.jpg,Henry Cavill,session_01,train,1,900,750,True
Henry Cavill_48,processed\validation\Henry Cavill\Henry Cavill_48.jpg,Henry Cavill,session_01,validation,1,800,1000,True
Henry Cavill_49,processed\train\Henry Cavill\Henry Cavill_49.jpg,Henry Cavill,session_01,train,1,777,1024,True
Henry Cavill_5,processed\train\Henry Cavill\Henry Cavill_5.jpg,Henry Cavill,session_01,train,1,1000,563,True
Henry Cavill_50,processed\train\Henry Cavill\Henry Cavill_50.jpg,Henry Cavill,session_01,train,1,683,1024,True
Henry Cavill_52,processed\train\Henry Cavill\Henry Cavill_52.jpg,Henry Cavill,session_01,train,1,777,1024,True
Henry Cavill_54,processed\test\Henry Cavill\Henry Cavill_54.jpg,Henry Cavill,session_01,test,1,920,518,True
Henry Cavill_56,processed\train\Henry Cavill\Henry Cavill_56.jpg,Henry Cavill,session_01,train,1,1200,630,True
Henry Cavill_57,processed\validation\Henry Cavill\Henry Cavill_57.jpg,Henry Cavill,session_01,validation,1,1200,1521,True
Henry Cavill_58,processed\test\Henry Cavill\Henry Cavill_58.jpg,Henry Cavill,session_01,test,1,800,676,True
Henry Cavill_59,processed\train\Henry Cavill\Henry Cavill_59.jpg,Henry Cavill,session_01,train,1,1280,720,True
Henry Cavill_6,processed\train\Henry Cavill\Henry Cavill_6.jpg,Henry Cavill,session_01,train,1,1000,563,True
Henry Cavill_61,processed\validation\Henry Cavill\Henry Cavill_61.jpg,Henry Cavill,session_01,validation,1,1019,1222,True
Henry Cavill_62,processed\train\Henry Cavill\Henry Cavill_62.jpg,Henry Cavill,session_01,train,1,498,747,True
Henry Cavill_63,processed\validation\Henry Cavill\Henry Cavill_63.jpg,Henry Cavill,session_01,validation,1,510,600,True
Henry Cavill_64,processed\train\Henry Cavill\Henry Cavill_64.jpg,Henry Cavill,session_01,train,1,997,665,True
Henry Cavill_65,processed\test\Henry Cavill\Henry Cavill_65.jpg,Henry Cavill,session_01,test,1,2804,3747,True
Henry Cavill_67,processed\validation\Henry Cavill\Henry Cavill_67.jpg,Henry Cavill,session_01,validation,1,975,645,True
Henry Cavill_68,processed\test\Henry Cavill\Henry Cavill_68.jpg,Henry Cavill,session_01,test,1,950,534,True
Henry Cavill_69,processed\train\Henry Cavill\Henry Cavill_69.jpg,Henry Cavill,session_01,train,1,670,440,True
Henry Cavill_7,processed\train\Henry Cavill\Henry Cavill_7.jpg,Henry Cavill,session_01,train,1,800,445,True
Henry Cavill_70,processed\train\Henry Cavill\Henry Cavill_70.jpg,Henry Cavill,session_01,train,1,442,646,True
Henry Cavill_71,processed\train\Henry Cavill\Henry Cavill_71.jpg,Henry Cavill,session_01,train,1,970,546,True
Henry Cavill_73,processed\validation\Henry Cavill\Henry Cavill_73.jpg,Henry Cavill,session_01,validation,1,474,266,True
Henry Cavill_74,processed\test\Henry Cavill\Henry Cavill_74.jpg,Henry Cavill,session_01,test,1,1280,720,True
Henry Cavill_76,processed\train\Henry Cavill\Henry Cavill_76.jpg,Henry Cavill,session_01,train,1,966,1024,True
Henry Cavill_77,processed\test\Henry Cavill\Henry Cavill_77.jpg,Henry Cavill,session_01,test,1,540,682,True
Henry Cavill_78,processed\train\Henry Cavill\Henry Cavill_78.jpg,Henry Cavill,session_01,train,1,1896,2010,True
Henry Cavill_79,processed\train\Henry Cavill\Henry Cavill_79.jpg,Henry Cavill,session_01,train,1,625,415,True
Henry Cavill_8,processed\train\Henry Cavill\Henry Cavill_8.jpg,Henry Cavill,session_01,train,1,1116,1709,True
Henry Cavill_81,processed\test\Henry Cavill\Henry Cavill_81.jpg,Henry Cavill,session_01,test,1,1000,750,True
Henry Cavill_83,processed\train\Henry Cavill\Henry Cavill_83.jpg,Henry Cavill,session_01,train,1,1000,718,True
Henry Cavill_84,processed\validation\Henry Cavill\Henry Cavill_84.jpg,Henry Cavill,session_01,validation,1,474,422,True
Henry Cavill_85,processed\validation\Henry Cavill\Henry Cavill_85.jpg,Henry Cavill,session_01,validation,1,683,1024,True
Henry Cavill_86,processed\train\Henry Cavill\Henry Cavill_86.jpg,Henry Cavill,session_01,train,1,1080,1350,True
Henry Cavill_87,processed\train\Henry Cavill\Henry Cavill_87.jpg,Henry Cavill,session_01,train,1,550,825,True
Henry Cavill_89,processed\test\Henry Cavill\Henry Cavill_89.jpg,Henry Cavill,session_01,test,1,1000,563,True
Henry Cavill_9,processed\train\Henry Cavill\Henry Cavill_9.jpg,Henry Cavill,session_01,train,1,2000,1125,True
Henry Cavill_90,processed\validation\Henry Cavill\Henry Cavill_90.jpg,Henry Cavill,session_01,validation,1,2000,2022,True
Henry Cavill_91,processed\train\Henry Cavill\Henry Cavill_91.jpg,Henry Cavill,session_01,train,1,1259,1259,True
Henry Cavill_92,processed\train\Henry Cavill\Henry Cavill_92.jpg,Henry Cavill,session_01,train,1,777,665,True
Henry Cavill_93,processed\train\Henry Cavill\Henry Cavill_93.jpg,Henry Cavill,session_01,train,1,900,658,True
Henry Cavill_94,processed\train\Henry Cavill\Henry Cavill_94.jpg,Henry Cavill,session_01,train,1,1920,1200,True
Henry Cavill_95,processed\train\Henry Cavill\Henry Cavill_95.jpg,Henry Cavill,session_01,train,1,242,224,True
Henry Cavill_97,processed\test\Henry Cavill\Henry Cavill_97.jpg,Henry Cavill,session_01,test,1,1120,700,True
Henry Cavill_98,processed\test\Henry Cavill\Henry Cavill_98.jpg,Henry Cavill,session_01,test,1,540,810,True
Henry Cavill_99,processed\validation\Henry Cavill\Henry Cavill_99.jpg,Henry Cavill,session_01,validation,1,2000,1333,True
Hrithik Roshan_0,processed\test\Hrithik Roshan\Hrithik Roshan_0.jpg,Hrithik Roshan,session_01,test,1,1000,541,True
Hrithik Roshan_1,processed\train\Hrithik Roshan\Hrithik Roshan_1.jpg,Hrithik Roshan,session_01,train,1,600,800,True
Hrithik Roshan_10,processed\train\Hrithik Roshan\Hrithik Roshan_10.jpg,Hrithik Roshan,session_01,train,1,900,750,True
Hrithik Roshan_11,processed\train\Hrithik Roshan\Hrithik Roshan_11.jpg,Hrithik Roshan,session_01,train,1,812,464,True
Hrithik Roshan_14,processed\test\Hrithik Roshan\Hrithik Roshan_14.jpg,Hrithik Roshan,session_01,test,1,600,650,True
Hrithik Roshan_15,processed\train\Hrithik Roshan\Hrithik Roshan_15.jpg,Hrithik Roshan,session_01,train,1,1920,1080,True
Hrithik Roshan_17,processed\test\Hrithik Roshan\Hrithik Roshan_17.jpg,Hrithik Roshan,session_01,test,1,800,800,True
Hrithik Roshan_18,processed\train\Hrithik Roshan\Hrithik Roshan_18.jpg,Hrithik Roshan,session_01,train,1,720,405,True
Hrithik Roshan_19,processed\validation\Hrithik Roshan\Hrithik Roshan_19.jpg,Hrithik Roshan,session_01,validation,1,660,696,True
Hrithik Roshan_2,processed\train\Hrithik Roshan\Hrithik Roshan_2.jpg,Hrithik Roshan,session_01,train,1,1200,630,True
Hrithik Roshan_20,processed\train\Hrithik Roshan\Hrithik Roshan_20.jpg,Hrithik Roshan,session_01,train,1,670,440,True
Hrithik Roshan_21,processed\test\Hrithik Roshan\Hrithik Roshan_21.jpg,Hrithik Roshan,session_01,test,1,750,563,True
Hrithik Roshan_22,processed\test\Hrithik Roshan\Hrithik Roshan_22.jpg,Hrithik Roshan,session_01,test,1,690,656,True
Hrithik Roshan_23,processed\validation\Hrithik Roshan\Hrithik Roshan_23.jpg,Hrithik Roshan,session_01,validation,1,818,818,True
Hrithik Roshan_24,processed\train\Hrithik Roshan\Hrithik Roshan_24.jpg,Hrithik Roshan,session_01,train,1,759,422,True
Hrithik Roshan_25,processed\validation\Hrithik Roshan\Hrithik Roshan_25.jpg,Hrithik Roshan,session_01,validation,1,1280,720,True
Hrithik Roshan_26,processed\train\Hrithik Roshan\Hrithik Roshan_26.jpg,Hrithik Roshan,session_01,train,1,720,484,True
Hrithik Roshan_3,processed\train\Hrithik Roshan\Hrithik Roshan_3.jpg,Hrithik Roshan,session_01,train,1,474,474,True
Hrithik Roshan_30,processed\train\Hrithik Roshan\Hrithik Roshan_30.jpg,Hrithik Roshan,session_01,train,1,670,696,True
Hrithik Roshan_33,processed\train\Hrithik Roshan\Hrithik Roshan_33.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_36,processed\train\Hrithik Roshan\Hrithik Roshan_36.jpg,Hrithik Roshan,session_01,train,1,1900,1367,True
Hrithik Roshan_37,processed\test\Hrithik Roshan\Hrithik Roshan_37.jpg,Hrithik Roshan,session_01,test,1,700,1200,True
Hrithik Roshan_4,processed\test\Hrithik Roshan\Hrithik Roshan_4.jpg,Hrithik Roshan,session_01,test,1,660,572,True
Hrithik Roshan_40,processed\test\Hrithik Roshan\Hrithik Roshan_40.jpg,Hrithik Roshan,session_01,test,1,1024,768,True
Hrithik Roshan_41,processed\validation\Hrithik Roshan\Hrithik Roshan_41.jpg,Hrithik Roshan,session_01,validation,1,440,486,True
Hrithik Roshan_42,processed\train\Hrithik Roshan\Hrithik Roshan_42.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_43,processed\validation\Hrithik Roshan\Hrithik Roshan_43.jpg,Hrithik Roshan,session_01,validation,1,1920,1080,True
Hrithik Roshan_44,processed\train\Hrithik Roshan\Hrithik Roshan_44.jpg,Hrithik Roshan,session_01,train,1,740,420,True
Hrithik Roshan_45,processed\train\Hrithik Roshan\Hrithik Roshan_45.jpg,Hrithik Roshan,session_01,train,1,750,422,True
Hrithik Roshan_46,processed\train\Hrithik Roshan\Hrithik Roshan_46.jpg,Hrithik Roshan,session_01,train,1,800,448,True
Hrithik Roshan_49,processed\validation\Hrithik Roshan\Hrithik Roshan_49.jpg,Hrithik Roshan,session_01,validation,1,600,643,True
Hrithik Roshan_5,processed\train\Hrithik Roshan\Hrithik Roshan_5.jpg,Hrithik Roshan,session_01,train,1,822,1200,True
Hrithik Roshan_50,processed\train\Hrithik Roshan\Hrithik Roshan_50.jpg,Hrithik Roshan,session_01,train,1,5760,3840,True
Hrithik Roshan_51,processed\train\Hrithik Roshan\Hrithik Roshan_51.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_52,processed\train\Hrithik Roshan\Hrithik Roshan_52.jpg,Hrithik Roshan,session_01,train,1,600,330,True
Hrithik Roshan_54,processed\train\Hrithik Roshan\Hrithik Roshan_54.jpg,Hrithik Roshan,session_01,train,1,1000,600,True
Hrithik Roshan_55,processed\train\Hrithik Roshan\Hrithik Roshan_55.jpg,Hrithik Roshan,session_01,train,1,380,285,True
Hrithik Roshan_56,processed\validation\Hrithik Roshan\Hrithik Roshan_56.jpg,Hrithik Roshan,session_01,validation,1,500,545,True
Hrithik Roshan_57,processed\train\Hrithik Roshan\Hrithik Roshan_57.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_58,processed\validation\Hrithik Roshan\Hrithik Roshan_58.jpg,Hrithik Roshan,session_01,validation,1,1000,800,True
Hrithik Roshan_59,processed\test\Hrithik Roshan\Hrithik Roshan_59.jpg,Hrithik Roshan,session_01,test,1,670,440,True
Hrithik Roshan_6,processed\train\Hrithik Roshan\Hrithik Roshan_6.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_60,processed\validation\Hrithik Roshan\Hrithik Roshan_60.jpg,Hrithik Roshan,session_01,validation,1,670,440,True
Hrithik Roshan_62,processed\validation\Hrithik Roshan\Hrithik Roshan_62.jpg,Hrithik Roshan,session_01,validation,1,1280,720,True
Hrithik Roshan_64,processed\train\Hrithik Roshan\Hrithik Roshan_64.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_65,processed\validation\Hrithik Roshan\Hrithik Roshan_65.jpg,Hrithik Roshan,session_01,validation,1,540,405,True
Hrithik Roshan_66,processed\train\Hrithik Roshan\Hrithik Roshan_66.jpg,Hrithik Roshan,session_01,train,1,1280,720,True
Hrithik Roshan_67,processed\train\Hrithik Roshan\Hrithik Roshan_67.jpg,Hrithik Roshan,session_01,train,1,1200,900,True
Hrithik Roshan_68,processed\validation\Hrithik Roshan\Hrithik Roshan_68.jpg,Hrithik Roshan,session_01,validation,1,800,448,True
Hrithik Roshan_7,processed\test\Hrithik Roshan\Hrithik Roshan_7.jpg,Hrithik Roshan,session_01,test,1,901,1200,True
Hrithik Roshan_70,processed\train\Hrithik Roshan\Hrithik Roshan_70.jpg,Hrithik Roshan,session_01,train,1,540,405,True
Hrithik Roshan_71,processed\test\Hrithik Roshan\Hrithik Roshan_71.jpg,Hrithik Roshan,session_01,test,1,800,600,True
Hrithik Roshan_72,processed\train\Hrithik Roshan\Hrithik Roshan_72.jpg,Hrithik Roshan,session_01,train,1,670,440,True
Hrithik Roshan_73,processed\train\Hrithik Roshan\Hrithik Roshan_73.jpg,Hrithik Roshan,session_01,train,1,926,517,True
Hrithik Roshan_75,processed\train\Hrithik Roshan\Hrithik Roshan_75.jpg,Hrithik Roshan,session_01,train,1,388,545,True
Hrithik Roshan_77,processed\validation\Hrithik Roshan\Hrithik Roshan_77.jpg,Hrithik Roshan,session_01,validation,1,1280,720,True
Hrithik Roshan_78,processed\test\Hrithik Roshan\Hrithik Roshan_78.jpg,Hrithik Roshan,session_01,test,1,870,470,True
Hrithik Roshan_79,processed\validation\Hrithik Roshan\Hrithik Roshan_79.jpg,Hrithik Roshan,session_01,validation,1,812,464,True
Hrithik Roshan_8,processed\train\Hrithik Roshan\Hrithik Roshan_8.jpg,Hrithik Roshan,session_01,train,1,1108,878,True
Hrithik Roshan_80,processed\train\Hrithik Roshan\Hrithik Roshan_80.jpg,Hrithik Roshan,session_01,train,1,670,440,True
Hrithik Roshan_81,processed\train\Hrithik Roshan\Hrithik Roshan_81.jpg,Hrithik Roshan,session_01,train,1,1000,563,True
Hrithik Roshan_82,processed\test\Hrithik Roshan\Hrithik Roshan_82.jpg,Hrithik Roshan,session_01,test,1,1021,747,True
Hrithik Roshan_83,processed\test\Hrithik Roshan\Hrithik Roshan_83.jpg,Hrithik Roshan,session_01,test,1,600,450,True
Hrithik Roshan_85,processed\test\Hrithik Roshan\Hrithik Roshan_85.jpg,Hrithik Roshan,session_01,test,1,900,450,True
Hrithik Roshan_88,processed\train\Hrithik Roshan\Hrithik Roshan_88.jpg,Hrithik Roshan,session_01,train,1,405,528,True
Hrithik Roshan_89,processed\train\Hrithik Roshan\Hrithik Roshan_89.jpg,Hrithik Roshan,session_01,train,1,640,842,True
Hrithik Roshan_9,processed\train\Hrithik Roshan\Hrithik Roshan_9.jpg,Hrithik Roshan,session_01,train,1,900,900,True
Hrithik Roshan_90,processed\train\Hrithik Roshan\Hrithik Roshan_90.jpg,Hrithik Roshan,session_01,train,1,620,450,True
Hrithik Roshan_91,processed\train\Hrithik Roshan\Hrithik Roshan_91.jpg,Hrithik Roshan,session_01,train,1,800,448,True
Hrithik Roshan_92,processed\train\Hrithik Roshan\Hrithik Roshan_92.jpg,Hrithik Roshan,session_01,train,1,670,764,True
Hrithik Roshan_94,processed\train\Hrithik Roshan\Hrithik Roshan_94.jpg,Hrithik Roshan,session_01,train,1,800,600,True
Hrithik Roshan_95,processed\validation\Hrithik Roshan\Hrithik Roshan_95.jpg,Hrithik Roshan,session_01,validation,1,1200,676,True
Hrithik Roshan_96,processed\train\Hrithik Roshan\Hrithik Roshan_96.jpg,Hrithik Roshan,session_01,train,1,1200,963,True
Hrithik Roshan_97,processed\train\Hrithik Roshan\Hrithik Roshan_97.jpg,Hrithik Roshan,session_01,train,1,543,1024,True
Hrithik Roshan_99,processed\train\Hrithik Roshan\Hrithik Roshan_99.jpg,Hrithik Roshan,session_01,train,1,474,717,True
Hugh Jackman_0,processed\train\Hugh Jackman\Hugh Jackman_0.jpg,Hugh Jackman,session_01,train,1,1335,2000,True
Hugh Jackman_10,processed\test\Hugh Jackman\Hugh Jackman_10.jpg,Hugh Jackman,session_01,test,1,960,960,True
Hugh Jackman_100,processed\test\Hugh Jackman\Hugh Jackman_100.jpg,Hugh Jackman,session_01,test,1,474,711,True
Hugh Jackman_101,processed\train\Hugh Jackman\Hugh Jackman_101.jpg,Hugh Jackman,session_01,train,1,630,472,True
Hugh Jackman_104,processed\train\Hugh Jackman\Hugh Jackman_104.jpg,Hugh Jackman,session_01,train,1,678,399,True
Hugh Jackman_105,processed\train\Hugh Jackman\Hugh Jackman_105.jpg,Hugh Jackman,session_01,train,1,700,891,True
Hugh Jackman_106,processed\train\Hugh Jackman\Hugh Jackman_106.jpg,Hugh Jackman,session_01,train,1,1000,563,True
Hugh Jackman_107,processed\train\Hugh Jackman\Hugh Jackman_107.jpg,Hugh Jackman,session_01,train,1,700,433,True
Hugh Jackman_108,processed\validation\Hugh Jackman\Hugh Jackman_108.jpg,Hugh Jackman,session_01,validation,1,1000,563,True
Hugh Jackman_109,processed\train\Hugh Jackman\Hugh Jackman_109.jpg,Hugh Jackman,session_01,train,1,824,769,True
Hugh Jackman_11,processed\validation\Hugh Jackman\Hugh Jackman_11.jpg,Hugh Jackman,session_01,validation,1,693,1026,True
Hugh Jackman_110,processed\train\Hugh Jackman\Hugh Jackman_110.jpg,Hugh Jackman,session_01,train,1,1024,1024,True
Hugh Jackman_111,processed\validation\Hugh Jackman\Hugh Jackman_111.jpg,Hugh Jackman,session_01,validation,1,1100,618,True
Hugh Jackman_12,processed\validation\Hugh Jackman\Hugh Jackman_12.jpg,Hugh Jackman,session_01,validation,1,800,1000,True
Hugh Jackman_14,processed\train\Hugh Jackman\Hugh Jackman_14.jpg,Hugh Jackman,session_01,train,1,1296,730,True
Hugh Jackman_15,processed\train\Hugh Jackman\Hugh Jackman_15.jpg,Hugh Jackman,session_01,train,1,1880,2816,True
Hugh Jackman_17,processed\train\Hugh Jackman\Hugh Jackman_17.jpg,Hugh Jackman,session_01,train,1,474,598,True
Hugh Jackman_18,processed\train\Hugh Jackman\Hugh Jackman_18.jpg,Hugh Jackman,session_01,train,1,474,711,True
Hugh Jackman_19,processed\train\Hugh Jackman\Hugh Jackman_19.jpg,Hugh Jackman,session_01,train,1,768,1024,True
Hugh Jackman_2,processed\train\Hugh Jackman\Hugh Jackman_2.jpg,Hugh Jackman,session_01,train,1,1376,749,True
Hugh Jackman_21,processed\train\Hugh Jackman\Hugh Jackman_21.jpg,Hugh Jackman,session_01,train,1,1920,1080,True
Hugh Jackman_22,processed\validation\Hugh Jackman\Hugh Jackman_22.jpg,Hugh Jackman,session_01,validation,1,474,232,True
Hugh Jackman_23,processed\test\Hugh Jackman\Hugh Jackman_23.jpg,Hugh Jackman,session_01,test,1,474,600,True
Hugh Jackman_24,processed\test\Hugh Jackman\Hugh Jackman_24.jpg,Hugh Jackman,session_01,test,1,474,320,True
Hugh Jackman_25,processed\train\Hugh Jackman\Hugh Jackman_25.jpg,Hugh Jackman,session_01,train,1,1800,1200,True
Hugh Jackman_26,processed\validation\Hugh Jackman\Hugh Jackman_26.jpg,Hugh Jackman,session_01,validation,1,1300,732,True
Hugh Jackman_27,processed\train\Hugh Jackman\Hugh Jackman_27.jpg,Hugh Jackman,session_01,train,1,798,420,True
Hugh Jackman_28,processed\validation\Hugh Jackman\Hugh Jackman_28.jpg,Hugh Jackman,session_01,validation,1,1024,683,True
Hugh Jackman_29,processed\test\Hugh Jackman\Hugh Jackman_29.jpg,Hugh Jackman,session_01,test,1,474,678,True
Hugh Jackman_3,processed\train\Hugh Jackman\Hugh Jackman_3.jpg,Hugh Jackman,session_01,train,1,220,330,True
Hugh Jackman_30,processed\train\Hugh Jackman\Hugh Jackman_30.jpg,Hugh Jackman,session_01,train,1,634,793,True
Hugh Jackman_31,processed\train\Hugh Jackman\Hugh Jackman_31.jpg,Hugh Jackman,session_01,train,1,624,600,True
Hugh Jackman_32,processed\train\Hugh Jackman\Hugh Jackman_32.jpg,Hugh Jackman,session_01,train,1,1600,2247,True
Hugh Jackman_33,processed\validation\Hugh Jackman\Hugh Jackman_33.jpg,Hugh Jackman,session_01,validation,1,1200,800,True
Hugh Jackman_35,processed\train\Hugh Jackman\Hugh Jackman_35.jpg,Hugh Jackman,session_01,train,1,1200,1576,True
Hugh Jackman_37,processed\train\Hugh Jackman\Hugh Jackman_37.jpg,Hugh Jackman,session_01,train,1,700,700,True
Hugh Jackman_38,processed\train\Hugh Jackman\Hugh Jackman_38.jpg,Hugh Jackman,session_01,train,1,644,965,True
Hugh Jackman_39,processed\validation\Hugh Jackman\Hugh Jackman_39.jpg,Hugh Jackman,session_01,validation,1,986,555,True
Hugh Jackman_4,processed\test\Hugh Jackman\Hugh Jackman_4.jpg,Hugh Jackman,session_01,test,1,474,710,True
Hugh Jackman_40,processed\validation\Hugh Jackman\Hugh Jackman_40.jpg,Hugh Jackman,session_01,validation,1,1200,1600,True
Hugh Jackman_41,processed\train\Hugh Jackman\Hugh Jackman_41.jpg,Hugh Jackman,session_01,train,1,474,645,True
Hugh Jackman_42,processed\train\Hugh Jackman\Hugh Jackman_42.jpg,Hugh Jackman,session_01,train,1,1140,641,True
Hugh Jackman_43,processed\train\Hugh Jackman\Hugh Jackman_43.jpg,Hugh Jackman,session_01,train,1,1000,1000,True
Hugh Jackman_44,processed\test\Hugh Jackman\Hugh Jackman_44.jpg,Hugh Jackman,session_01,test,1,710,982,True
Hugh Jackman_45,processed\validation\Hugh Jackman\Hugh Jackman_45.jpg,Hugh Jackman,session_01,validation,1,1197,898,True
Hugh Jackman_47,processed\train\Hugh Jackman\Hugh Jackman_47.jpg,Hugh Jackman,session_01,train,1,850,565,True
Hugh Jackman_48,processed\train\Hugh Jackman\Hugh Jackman_48.jpg,Hugh Jackman,session_01,train,1,474,712,True
Hugh Jackman_50,processed\validation\Hugh Jackman\Hugh Jackman_50.jpg,Hugh Jackman,session_01,validation,1,1600,1228,True
Hugh Jackman_51,processed\train\Hugh Jackman\Hugh Jackman_51.jpg,Hugh Jackman,session_01,train,1,1200,900,True
Hugh Jackman_52,processed\test\Hugh Jackman\Hugh Jackman_52.jpg,Hugh Jackman,session_01,test,1,950,460,True
Hugh Jackman_53,processed\validation\Hugh Jackman\Hugh Jackman_53.jpg,Hugh Jackman,session_01,validation,1,1024,768,True
Hugh Jackman_54,processed\train\Hugh Jackman\Hugh Jackman_54.jpg,Hugh Jackman,session_01,train,1,1500,865,True
Hugh Jackman_55,processed\train\Hugh Jackman\Hugh Jackman_55.jpg,Hugh Jackman,session_01,train,1,1200,525,True
Hugh Jackman_56,processed\train\Hugh Jackman\Hugh Jackman_56.jpg,Hugh Jackman,session_01,train,1,900,1350,True
Hugh Jackman_58,processed\train\Hugh Jackman\Hugh Jackman_58.jpg,Hugh Jackman,session_01,train,1,670,377,True
Hugh Jackman_59,processed\train\Hugh Jackman\Hugh Jackman_59.jpg,Hugh Jackman,session_01,train,1,736,1104,True
Hugh Jackman_6,processed\train\Hugh Jackman\Hugh Jackman_6.jpg,Hugh Jackman,session_01,train,1,620,388,True
Hugh Jackman_60,processed\test\Hugh Jackman\Hugh Jackman_60.jpg,Hugh Jackman,session_01,test,1,730,548,True
Hugh Jackman_61,processed\train\Hugh Jackman\Hugh Jackman_61.jpg,Hugh Jackman,session_01,train,1,474,267,True
Hugh Jackman_62,processed\train\Hugh Jackman\Hugh Jackman_62.jpg,Hugh Jackman,session_01,train,1,1600,1004,True
Hugh Jackman_63,processed\validation\Hugh Jackman\Hugh Jackman_63.jpg,Hugh Jackman,session_01,validation,1,2238,1492,True
Hugh Jackman_64,processed\train\Hugh Jackman\Hugh Jackman_64.jpg,Hugh Jackman,session_01,train,1,435,580,True
Hugh Jackman_65,processed\train\Hugh Jackman\Hugh Jackman_65.jpg,Hugh Jackman,session_01,train,1,474,314,True
Hugh Jackman_66,processed\train\Hugh Jackman\Hugh Jackman_66.jpg,Hugh Jackman,session_01,train,1,1920,1080,True
Hugh Jackman_67,processed\train\Hugh Jackman\Hugh Jackman_67.jpg,Hugh Jackman,session_01,train,1,600,360,True
Hugh Jackman_68,processed\train\Hugh Jackman\Hugh Jackman_68.jpg,Hugh Jackman,session_01,train,1,650,487,True
Hugh Jackman_69,processed\train\Hugh Jackman\Hugh Jackman_69.jpg,Hugh Jackman,session_01,train,1,1000,1500,True
Hugh Jackman_7,processed\test\Hugh Jackman\Hugh Jackman_7.jpg,Hugh Jackman,session_01,test,1,750,417,True
